image_name,cucumber,chicken,shrimp,brocolli,bean,salmon,pork,rice,pumpkin,egg_dish,nut,carrot,king_oyster,vegetable,winter_melon,mango,avocado,baby_corn,beef,sprout,eggplant,mushroom,potato,brocoli,corn,toast,onion,cabbage,egg,green_pepper,green_bean,tofu,fish,tomato,lemon,yam,high,calories,protein,fat,carbs,GMM
義式水煮雞胸肉,0.0,0.4530225970514389,0.0,0.0,0.0,0.0,0.0,0.06720852378806412,0.0,0.0,0.01793600721045516,0.0,0.0,0.21716345844331422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292345329298912,0.0,0.0,0.0,0.0,0.0,0.0,0.15234661688019055,0.0,0.0,0.0,0.0,0.0,0.0,0.05939934333354793,0.0,430.0,15.721533187407456,3.326948110474474,2.8370945728449106,4.551075318761113
靈感來自古宇利島的蝦蝦飯,0.0,0.0,0.27821466227873987,0.0,0.0,0.0,0.0,0.04581962106204869,0.0,0.0,0.02062432104287814,0.0,0.0,0.22214877947472683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03623234711483162,0.0,0.0,0.0,0.0,0.10358289667071378,0.0,0.08854599335420793,0.0,0.0,0.05753961914499329,0.0,0.0,0.08717609751421816,0.0601156623426417,0.0,430.0,8.616191729503482,1.837023332161799,3.978512804332545,3.770846169718386
00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783802979235068,0.0,0.0,0.0,0.0,0.0,0.2012590147359727,0.0,0.0,0.0,0.0,0.0,0.0,0.290329011718823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300316756216975,0.0,0.0,0.0,0.0,492.0,7.0922215388887455,1.7283500819258493,2.316718213348974,3.045949764838237
01,0.0,0.0,0.0,0.0,0.0,0.0,0.1620097072129879,0.1511934815336937,0.0,0.0,0.0,0.0,0.0,0.39891607896017134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878807322931471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,4.765827564807331,2.336815582107162,3.8740390472067823,3.4266485572729484
02,0.0,0.25191801283201504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28825962764848234,0.0,0.0,0.4598223595195026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,12.297950320800377,3.4942762714412496,3.7350089474934896,4.622476205288857
03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16462690434332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66286015368644,0.0,0.0,0.17251294197024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,5.34149238262672,3.9948284286874403,9.539471748509303,4.838780645115725
04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401722484470506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20963211824578337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376369899190333,0.0,0.3125586433881328,0.0,0.0,0.0,0.0,0.0,405.0,2.9239745562779755,1.3396883951854943,3.2877687239405873,2.3261989914830314
05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09430761539015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39050679754515505,0.46213591597111997,0.0,0.0,0.053049671093567494,0.0,0.0,0.0,0.0,429.0,3.8199565315162882,2.310209526387837,3.007119574353813,2.9842742039607777
06,0.0,0.0,0.2320986216476938,0.0,0.0,0.0,0.0,0.25716702589592133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862894976588162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22444485479756862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,6.631235781838912,0.20040540675146673,2.4918271194206767,1.0899181680026784
07,0.0,0.0,0.0,0.0,0.0,0.0,0.27574976251865924,0.1650108857906506,0.0,0.0,0.0,0.0,0.0,0.5592393516906902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,7.4529834146571705,3.9164206104302988,1.6777180550720705,3.5419477385502924
08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.4,1.0,0.2,5.9,0.1506654483344671
09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14208146454580065,0.0,0.0,0.0,0.3527453108108383,0.0,0.0,0.0,0.0,0.0,0.0,0.31774613535077556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18742708929258545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,8.82252551493028,4.85548380135306,4.473432101681043,4.783828602576912
711繽紛鮮蔬烤雞便當_1,0.0,0.49014777952336414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09180598564583163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064533217095446,0.0,0.0,0.0,0.0,0.17941726677503428,0.0,0.0,0.0,0.0,0.0,0.0,0.1579836358848155,0.0,371.0,16.590685606782966,2.6957779008769305,5.254545991155023,4.969562003267768
711繽紛鮮蔬烤雞便當_2,0.0,0.4550973807457596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06307705417809399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10977181306096753,0.0,0.0,0.0,0.0,0.1735445061051006,0.0,0.0,0.0,0.0,0.0,0.0,0.19850924591007824,0.0,371.0,15.503819057374553,2.538539436636864,6.069416063344875,4.984413312522241
711繽紛鮮蔬烤雞便當_3,0.0,0.5412080959906798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09682147853531134,0.0,0.0,0.0,0.0,0.1863806299746463,0.0,0.0,0.0,0.0,0.0,0.0,0.17558979549936257,0.0,353.0,18.159119448807996,2.897811274989615,4.852752856467577,5.045160009860577
全家健身G肉餐盒,0.0,0.3473306280366528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01823673160873339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15134501500510847,0.06488548395878639,0.0,0.0,0.2945228952012478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12367924618947113,0.0,461.0,11.566183257693922,1.3737204021433125,6.45546925794374,4.214895599713578
全家烤多蛋白餐盒_1,0.0,0.42548495382296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23200776576879484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425072804082452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,13.398840557703675,1.5781473869164149,2.22727455138043,3.506422340822263
全家烤多蛋白餐盒_2,0.0,0.5368853685171057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185013986746249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27810064473664525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,16.8099590121019,1.9697901240108302,1.7761342727639904,3.7086222027177542
全家美式雞丁餐盒,0.0,0.2686879771244071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24344779922657706,0.0,0.12942014381657319,0.0,0.0,0.0,0.3584440798324426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,9.525647992318525,1.076155465399083,3.052766859934475,3.134346472283947
初夏牛腱沙律1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35921028622427137,0.08868381639588305,0.0,0.2998986480993357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522072492805099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998986480993357,552.1,9.775344208036971,7.233457328320539,9.821972766870756,5.95587953009654
叉雞飯3,0.0,0.45620453104718206,0.0,0.0,0.0,0.0,0.5437954689528179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.5,27.737227186283093,9.255472877109305,0.0,-10.479516371446921
嫩滑雞胸2,0.0,0.6178276513246846,0.0,0.0,0.0,0.0,0.0,0.1606745778999475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22149777077536792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.8,19.59565273261596,5.5466461063993835,1.9934799369783112,4.895615229700764
日式煎豆腐餐盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37845084784168587,0.0,0.0,0.0,0.41228898372295025,0.20926016843536388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.6,1.7915366894520186,1.0875297405491144,2.51683220665433,1.4472673154359494
煎牛扒蘆筍4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037951767207016,0.0,0.0,0.39620482327929846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.7,16.887289064576137,9.175789097794313,1.5848192931171938,5.0095926431027324
義式雞腿排餐盒,0.0,0.5971182730003564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055638714933048214,0.0,0.0,0.0,0.11780459243419378,0.07726694160175143,0.0,0.0,0.0,0.0,0.0,0.0,0.15217147803065018,0.5971182730003564,572.5,19.355671299831986,2.5629580978565243,4.83825670790693,4.988750021342324
舒肥牛排餐盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373859372571657,0.0,0.0,0.0,0.0,0.11621633622699318,0.0,0.0,0.0,0.1733642681112764,0.07303345840456472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373859372571657,515.3,17.235608667658358,9.943292777691436,1.049332830088142,4.725989703348993
舒肥雞胸肉餐盒,0.0,0.7071500148660405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077215315325235,0.0,0.0,0.0,0.1572937199237978,0.054784112056909404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071500148660405,623.4,22.454836969089644,2.8353899857946727,0.9451740427921728,3.7295227327043707
蒜烤霜降豬餐盒,0.0,0.0,0.0,0.0,0.0,0.0,0.6509121981534091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08957741477272728,0.0,0.0,0.0,0.17153098366477273,0.08797940340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6509121981534091,581.6,17.023671653053977,9.56982088955966,1.0476673473011364,4.678434371761941
香檸松阪豬餐盒,0.0,0.0,0.0,0.0,0.0,0.0,0.5792481892129282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15195335870768995,0.0,0.0,0.0,0.17022034955510013,0.09857810252428173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792481892129282,516.1,15.293959799890525,8.619387196557915,1.0464248889341496,4.484613514192432
鹽烤鮭魚菲力餐盒,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11119253193997515,0.0,0.0,0.0,0.25907222735527446,0.16065568547487813,0.0,0.0,0.0,0.4690795552298722,0.0,0.0,0.0,0.4690795552298722,587.3,10.68231911300857,3.174583426259279,1.5990123299455188,3.634724229140322
beef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.5,26.0,15.0,0.0,-10.479516371446921
carrot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24,0.9,0.2,9.6,0.497873966133466
shrimp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.95,24.0,0.3,0.0,-10.479516371446921
cucumber,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.65,0.11,3.63,-1.2277185197142428
onion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,1.1,0.1,9.3,0.020707270733662072
tomato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.1,0.9,0.2,4.0,-0.29900464574070823
eggplant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.0,0.2,5.9,0.1506654483344671
sprout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.1,8.0,0.7968897790805307
baby_corn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,2.4,0.2,19.0,2.0120573230222156
egg_dish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,9.0,5.0,1.0,3.464973722993288
cabbage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.3,0.1,5.8,-0.2570057256550101
chicken,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.95,31.0,3.6,0.0,-10.479516371446921
mushroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68,3.0,0.3,4.0,1.1659587612923146
fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,206.0,20.0,5.0,0.0,-10.479516371446921
winter_melon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0.6,0.1,4.2,-1.254570446676245
corn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56,3.3,1.2,19.0,3.9328552774327514
tofu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.72,8.0,4.0,2.0,3.785578663653612
brocoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,0.0,0.0,0.0,-10.479516371446921
green_bean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14,2.0,0.2,7.0,0.9372032328635284
avocado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8,2.0,15.0,9.0,5.095903308001947
mango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.8,0.4,24.7,1.8818014753260275
vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.1,3.0,-1.0958729334875075
yam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.1,1.5,0.1,27.0,1.2731692196406466
green_pepper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.9,0.2,6.0,0.07006138666611432
toast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,6.0,1.0,12.0,3.892789387136478
pork,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.26,25.0,14.0,0.0,-10.479516371446921
egg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,6.0,5.0,0.6,2.6309302592597756
bean,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.65,21.0,0.8,35.0,5.804347020946018
nut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,20.0,50.0,20.0,9.014542851184114
